MARKETING;CUSTOMER;NOUNIT;;LOKASI;UNIT ANTAR;HARGA;PO;Kontrak;PERIODE KONTRAK/PO
DEIS;RECKKIT BENCKIZER;3393;;DIV. WAREHOUSE;21-Mar-23;Rp12.300.000;;;
DEIS;RECKKIT BENCKIZER;3390;;DIV. WAREHOUSE;20-Jul-23;Rp12.300.000;;;
DEIS;RECKKIT BENCKIZER;3543;;DIV. WAREHOUSE;20-Jul-23;Rp13.800.000;;;
DEIS;RECKKIT BENCKIZER;5341;;DIV. WAREHOUSE;27-Sep-24;Rp27.000.000;po/bulan;;po/bulan
DEIS;RECKKIT BENCKIZER;3260;;DIV. BARSOAP;19-Jan-23;Rp5.850.000;po/bulan;;po/bulan
DEIS;RECKKIT BENCKIZER;3261;;DIV. BARSOAP;18-Jan-23;Rp5.850.000;;;
DEIS;RECKKIT BENCKIZER;3263;;DIV. BARSOAP;19-Jan-23;Rp5.850.000;;;
DEIS;RECKKIT BENCKIZER;3115;;DIV. HY;19-Jan-23;Rp13.500.000;po/bulan;;po/bulan
NANDA;SENOPATI FUJITRANS;2996;;DELTAMAS;30-Dec-21;Rp11.350.000;;059/SENFU-SML/ADD/V/VII;01/09/25-01/03/26
NANDA;SENOPATI FUJITRANS;2999;;DELTAMAS;24-Dec-21;Rp15.850.000;;059/SENFU-SML/ADD/V/VII;01/09/25-01/03/26
NANDA;SENOPATI FUJITRANS;3299;;DELTAMAS;07-Sep-22;Rp11.350.000;;059/SENFU-SML/ADD/V/VII;01/09/25-01/03/26
NANDA;SENOPATI FUJITRANS;2995;;DELTAMAS;04-Jan-22;Rp11.350.000;;059/SENFU-SML/ADD/V/VII;01/09/25-01/03/26
NANDA;SENOPATI FUJITRANS;5664;;DELTAMAS;30-Dec-21;Rp14.500.000;;059/SENFU-SML/ADD/V/VII;01/09/25-01/03/26
NANDA;SENOPATI FUJITRANS;2997;;DELTAMAS;28-Dec-21;Rp11.350.000;;059/SENFU-SML/ADD/V/VII;01/09/25-01/03/26
DEIS;Sika Indonesia;5137;;CILEUNGSI;10-Jan-22;Rp12.900.000;PO00060404;;10/01/25-09/01/28
DEIS;Sika Indonesia;3140;;CILEUNGSI;11-Jan-22;Rp13.400.000;PO00060404;;11/01/25-10/01/28
DEIS;Sika Indonesia;5141;;CILEUNGSI;17-Jan-22;Rp12.900.000;PO00060404;;17/01/25-16/01/28
DEIS;Sika Indonesia;3215;;CILEUNGSI;10-Feb-22;Rp12.900.000;PO00060404;;10/02/25-09/02/28
DEIS;Sika Indonesia;3216;;CILEUNGSI;26-Feb-22;Rp12.900.000;PO00060404;;26/02/25-25/02/28
DEIS;Sika Indonesia;3219;;CILEUNGSI;04-Mar-22;Rp12.900.000;PO00060404;;04/03/25-03/03/28
DEIS;Sika Indonesia;3218;;CILEUNGSI;05-Mar-22;Rp12.900.000;PO00060404;;05/03/25-04/03/28
DEIS;Sika Indonesia;3141;;CILEUNGSI;12-Aug-22;Rp13.400.000;PO00060404;;12/09/25-11/08/28
DEIS;Sika Indonesia;3162;;CILEUNGSI;22-Sep-22;Rp21.000.000;PO00068742- PO00065714;;22/12/25-21/03/26 - 22/03/26-21/03/29
DEIS;Sika Indonesia;6070;;CIBITUNG;09-Jan-26;Rp26.500.000;PO00065941;;27/12/25-26/12/28
DEIS;Sika Indonesia;2904;;GRESIK;06-Jan-23;Rp19.000.000;PO00068491 PO LANJUTAN PO00065715;;06/01/26-05/04/26, LANJUTANNYA 3 THN
DEIS;Sika Indonesia;3375;;GRESIK;27-Feb-23;Rp17.000.000;PO00046180;;27/02/23-26/03/26
DEIS;Sika Indonesia;3906;;GRESIK;27-Feb-23;Rp17.000.000;PO00046180;;27/02/23-26/03/26
DEIS;Sika Indonesia;5140;;CILEUNGSI;04-Jul-23;Rp12.900.000;PO00060397;;08/01/25-07/08/26
DEIS;Sika Indonesia;5139;;CILEUNGSI;12-Jul-23;Rp12.900.000;PO00060397;;15/07/23-14/08/26
DEIS;Sika Indonesia;3902;;CILEUNGSI;23-Nov-23;Rp17.800.000;PO00048274;;26/11/23-25/11/26
DEIS;Sika Indonesia;3561;;JABABEKA;14-Mar-24;Rp11.800.000;PO00055394;;14/03/24-13/04/27
DEIS;Sika Indonesia;3563;;JABABEKA;14-Mar-24;Rp11.800.000;PO00055394;;14/03/24-13/04/27
DYAN;SINOTRANS OVERSEAS INDONESIA;5246;;CIBITUNG;22-Mar-22;Rp12.500.000;;003/CL/VDR-AMD/SOI/12/25;01/10/25-30/09/26
DYAN;SINOTRANS OVERSEAS INDONESIA;3703;;CIBITUNG;03-Oct-23;Rp12.500.000;;003/CL/VDR-AMD/SOI/12/25;01/10/25-30/09/26
DYAN;SINOTRANS OVERSEAS INDONESIA;3443;;CIBITUNG;01-Oct-24;Rp6.000.000;;003/CL/VDR-AMD/SOI/12/25;01/10/25-30/09/26
DYAN;SINOTRANS OVERSEAS INDONESIA;3197;;CIBITUNG;01-Oct-24;Rp6.000.000;;003/CL/VDR-AMD/SOI/12/25;01/10/25-30/09/26
DYAN;SINOTRANS OVERSEAS INDONESIA;5344;;CIBITUNG;03-Oct-24;Rp12.500.000;;003/CL/VDR-AMD/SOI/12/25;01/10/25-30/09/26
DYAN;SINOTRANS OVERSEAS INDONESIA;5290;;KARAWANG;29-Nov-24;Rp12.000.000;;814/SML-R/XI/2024;01/12/24-30/11/25
DYAN;SINOTRANS OVERSEAS INDONESIA;5243;;KARAWANG;23-Apr-25;Rp12.000.000;;CKR/PO/25/04/21/001;3 BLN
DYAN;SINOTRANS OVERSEAS INDONESIA;2801;;TANGERANG;22-Apr-25;Rp13.500.000;;004/CL/VDR/SCI/04/25;08/04/25-07/04/26
DYAN;SINOTRANS OVERSEAS INDONESIA;5680;;CIBITUNG;12-Jun-25;Rp6.500.000;;001/CL/VDR-AMD/SCI/06/25;14//25-13/6/26
DYAN;SINOTRANS OVERSEAS INDONESIA;5679;;CIBITUNG;13-Jun-25;Rp12.500.000;;001/CL/VDR-AMD/SCI/06/25;
DYAN;SINOTRANS OVERSEAS INDONESIA;5718;;MEDAN;22-Jul-25;Rp11.000.000;;068/SML/VIII/2025;23/07/25-22/07/26
DYAN;SINOTRANS OVERSEAS INDONESIA;5719;;CIBITUNG;17-Nov-25;Rp6.000.000;041/PO/CL/SINO/XI/2025;;17/11/25-16/02/26
DYAN;SINOTRANS OVERSEAS INDONESIA;1946;;CIBITUNGpindah ke TAMBUN;25-Nov-25;Rp12.500.000;043/PO/CL/SINO/XI/2025;;25/11/25-24/02/26
DYAN;SINOTRANS OVERSEAS INDONESIA;5782;;CIBITUNG;26-Nov-25;Rp6.000.000;042/PO/CL/SINO/XI/2025;;26/11/25-25/02/26
DYAN;SINOTRANS OVERSEAS INDONESIA;2507;;CIBITUNG;06-Dec-25;Rp6.000.000;44/PO/CL/SINO/XII/2025;;6/12/25-5/03/26
DYAN;SINOTRANS OVERSEAS INDONESIA;2634;;CIBITUNG;18-Dec-25;Rp12.500.000;45/PO/CL/SINO/XII/2025;;18/12/25-17/06/26
DEIS;SRI TRANG LINGGA;2937;;PALEMBANG;28-Aug-21;Rp16.800.000;;;
DEIS;SRI TRANG LINGGA;2941;;PALEMBANG;28-Aug-21;Rp16.800.000;;;
DEIS;SRI TRANG LINGGA;2942;;PALEMBANG;28-Aug-21;Rp16.800.000;;;
DEIS;SRI TRANG LINGGA;3552;;PALEMBANG;20-Jul-23;Rp24.000.000;3800594891 (SLI 3);;01/08/23-31/07/26
DEIS;SRI TRANG LINGGA;5507;;PALEMBANG;17-Jan-25;Rp12.950.000;3800701821;;01/02/25-31/01/28
DEIS;SRI TRANG LINGGA;5508;;PALEMBANG;17-Jan-25;Rp12.950.000;3800701913;;01/02/25-31/01/28
DEIS;SRI TRANG LINGGA;5427;;PALEMBANG;20-Jan-25;Rp12.950.000;3800701821;;01/02/25-31/01/28
DEIS;SRI TRANG LINGGA;5424;;PALEMBANG;20-Jan-25;Rp12.950.000;3800701821;;01/02/25-31/01/28
DEIS;SRI TRANG LINGGA;5413;;PALEMBANG;20-Jan-25;Rp13.950.000;3800701821;;01/02/25-31/01/28
DEIS;SRI TRANG LINGGA;5417;;PALEMBANG;20-Jan-25;Rp13.950.000;3800701913;;01/02/25-31/01/28
DEIS;SRI TRANG LINGGA;3965;;PALEMBANG;20-Jan-25;Rp13.950.000;3800701821;;01/02/25-31/01/28
DEIS;SRI TRANG LINGGA;5419;;PALEMBANG;20-Jan-25;Rp13.950.000;3800701913;;01/02/25-31/01/28
DEIS;SRI TRANG LINGGA;5418;;PALEMBANG;22-Apr-25;Rp13.950.000;3800716136;;01/05/25-30/04/28
DEIS;SRI TRANG LINGGA;5595;;PALEMBANG;22-Apr-25;Rp13.950.000;3800716136;;01/05/25-30/04/28
DEIS;SRI TRANG LINGGA;5596;;PALEMBANG;22-Apr-25;Rp13.950.000;3800716136;;01/05/25-30/04/28
DEIS;SRI TRANG LINGGA;5638;;PALEMBANG;15-May-25;Rp13.950.000;3800724317;;01/06/25-31/05/28
DEIS;SRI TRANG LINGGA;5103;;PALEMBANG;25-Jul-25;Rp13.900.000;3800739766;;01/08/25-31/07/28
DEIS;SRI TRANG LINGGA;5740;;PALEMBANG;08-Aug-25;Rp17.600.000;3800741865;;01/08/25-31/07/28
DEIS;SRI TRANG LINGGA;5741;;PALEMBANG;08-Aug-25;Rp17.600.000;3800741864;;01/08/25-31/07/28
DEIS;SRI TRANG LINGGA;5742;;PALEMBANG;08-Aug-25;Rp17.600.000;3800741863;;01/08/25-31/07/28
DEIS;SRI TRANG LINGGA;5743;;PALEMBANG;08-Aug-25;Rp17.600.000;3800741862;;01/08/25-31/07/28
DEIS;SRI TRANG LINGGA;5744;;PALEMBANG;08-Aug-25;Rp17.600.000;3800739180;;01/08/25-31/07/28
DEIS;SRI TRANG LINGGA;5745;;PALEMBANG;08-Aug-25;Rp17.600.000;3800724340;;01/08/25-31/07/28
DYAN;CV SUKARESMI;1453;;PT Mecoindo-Ejip;24-Jan-22;Rp12.000.000;;;24/01/24-23/01/26
TATA;SUMMIT SEOYON;5295;;DELTAMAS;14-Apr-25;Rp11.400.000;PO-ID-0006687;;23/03/24-22/12/25
TATA;SUMMIT SEOYON;5296;;DELTAMAS;28-Apr-25;Rp11.400.000;PO-ID-0006687;;01/04/25-31/12/25
DEIS;STAR RUBBER;5704;;JAMBI;25-Jul-25;;;;
DEIS;STAR RUBBER;3743;;JAMBI;27-Jan-26;Rp17.500.000;3800736347;;01/02/25-31/07/28
TATA;SASA INTI;3592;;JABABEKA- CIKARANG;17-Jun-23;Rp12.500.000;4121132952;;18/07/24-17/01/26
TATA;SASA INTI;3126;;JABABEKA- CIKARANG;27-Jul-23;Rp12.500.000;4121146426;;28/04/25-27/12/25
TATA;SASA INTI;5261;;JABABEKA- CIKARANG;14-Aug-24;Rp12.500.000;4121133703;;16/07/25-15/01/26
DEIS;SOUTH PACIFIC VISCOSE;2342;;MMW;24-Nov-23;Rp13.900.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;3304;;MMW;24-Nov-23;Rp8.500.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;3833;;SCRAP;24-Nov-23;Rp8.200.000;44967667;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;3832;;STORE;24-Nov-23;Rp8.200.000;44967667;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;3745;;RM;22-Nov-23;Rp7.400.000;44967667;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;3834;;RM;24-Nov-23;Rp8.000.000;44967667;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;3849;;SPB 45;24-Nov-23;Rp6.500.000;44967667;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;3841;;SPB 45;22-Nov-23;Rp7.400.000;44967667;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;3835;;SPG;23-Nov-23;Rp6.500.000;44967667;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;3836;;SPG;24-Nov-23;Rp8.000.000;44967667;;
DEIS;SOUTH PACIFIC VISCOSE;3758jd3836;;SPG;24-Nov-23;;;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;3577;;FGW;22-Nov-23;Rp7.400.000;44967667;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;3850;;FGW;22-Nov-23;;;;
DEIS;SOUTH PACIFIC VISCOSE;3578;;FGW;23-Nov-23;Rp7.400.000;44967667;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;3846;;VISCOSE;23-Nov-23;Rp7.400.000;44967667;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;3715;;FGW;22-Dec-23;Rp12.000.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;3971;;;10-Jun-24;;;;
DEIS;SOUTH PACIFIC VISCOSE;5244;;VISCOSE;06-Jun-24;;;;
DEIS;SOUTH PACIFIC VISCOSE;5165;;VISCOSE;07-Jun-24;Rp11.950.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;5210;;VISCOSE;07-Jun-24;Rp11.950.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;5159;;FGW;07-Jun-24;Rp12.000.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;5157;;FGW;07-Jun-24;Rp12.000.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;5158;;FGW;14-Jun-24;Rp12.000.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;5209;;SPG;14-Jun-24;Rp11.950.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;5161;;SPG;18-Jun-24;Rp11.950.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;3707;;FGW;18-Jun-24;Rp12.000.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;3581;;VISCOSE;07-Jun-24;Rp9.000.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;3627jd3928;;VISCOSE;13-Jun-24;Rp9.000.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;5363;;FGW;26-Sep-24;Rp12.000.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;5364;;FGW;26-Sep-24;Rp12.000.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;5365;;FGW;26-Sep-24;Rp12.000.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;5370;;SPG;26-Sep-24;Rp12.000.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;5371;;SPG;26-Sep-24;Rp12.000.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;5368;;FGW;26-Sep-24;Rp12.000.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;3634;;VISCOSE;27-Sep-24;Rp9.000.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;3691;;;27-Sep-24;;;;
DEIS;SOUTH PACIFIC VISCOSE;5362;;FGW;27-Sep-24;Rp12.000.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;5366;;FGW;27-Sep-24;Rp12.000.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;5367;;FGW;27-Sep-24;Rp12.000.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;5369;;VISCOSE;27-Sep-24;Rp11.950.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;5373;;SPG;28-Sep-24;Rp11.950.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;5372;;;28-Sep-24;;;;
DEIS;SOUTH PACIFIC VISCOSE;3927;;VISCOSE;28-Sep-24;;;;
DEIS;SOUTH PACIFIC VISCOSE;5280;;FGW;30-Sep-24;Rp12.000.000;44929525;;
DEIS;SOUTH PACIFIC VISCOSE;2687jd5532;;RM;04-Oct-24;Rp15.000.000;44967667;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;5330;;RM;04-Oct-24;Rp15.000.000;44967667;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;1993JD5409;;RM;04-Oct-24;Rp15.000.000;44967667;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;5244;;VISCOSE;22-Oct-24;Rp11.950.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;5245;;VISCOSE;11-Oct-24;Rp11.950.000;44929525;;01/10/24-30/09/27
DEIS;SOUTH PACIFIC VISCOSE;1931;;;24-Oct-24;;;;
DEIS;SOUTH PACIFIC VISCOSE;3369;;VISCOSE;10-Dec-24;Rp9.000.000;44929525;;
TATA;SANKEIKID;5187;;KARAWANG;22-Jan-25;Rp9.900.000;po per bulan;;
TATA;SANKEIKID;5345;;;25-Mar-25;Rp9.900.000;po per bulan;;
TATA;SELARAS DONLIM INDONESIA;5306;;;16-Dec-25;Rp9.000.000;;102/SML/XII/2025;16/12/25-15/12/27
DYAN;Samsung SDS Global SCL Indonesia;5422;;Surabaya;27-Dec-25;Rp5.500.000;;ada kontrak;01/01/26-31/212/27
DYAN;Samsung SDS Global SCL Indonesia;5797;;Surabaya;27-Dec-25;Rp5.500.000;;;
DYAN;Samsung SDS Global SCL Indonesia;6031;;Surabaya;27-Dec-25;Rp19.500.000;;;
DYAN;Samsung SDS Global SCL Indonesia;6032;;Surabaya;27-Dec-25;Rp19.500.000;;;
TATA;TEKPAK INDONESIA;2468jd2158JD2664;;CIKARANG;29-Nov-21;Rp8.000.000;po per bulan;;
TATA;TEKPAK INDONESIA;2845jd3469Jd2886;;CIKARANG;18-Jan-22;Rp8.000.000;po per bulan;;
TATA;TEKPAK INDONESIA;3203;;CIKARANG;23-Mar-22;Rp8.000.000;po per bulan;;
TATA;TEKPAK INDONESIA;2149;;CIKARANG;14-Dec-22;Rp8.000.000;po per bulan;;
TATA;TEKPAK INDONESIA;2158;;CIKARANG;;;;;
DEIS;TORRECID INDONESIA;2865jd3175;;CIBITUNG;29-Sep-20;Rp5.500.000;136/PO/2025;;1/11/2025-31/10/26
DEIS;TORRECID INDONESIA;3692;;CIBITUNG;02-Oct-23;Rp7.500.000;156/PO/2023;;02/10/23-01/10/26
NANDA;TRI CENTRUM;810;;SUBANG;23-Dec-21;Rp15.000.000;PO/BULAN;;
NANDA;TRI CENTRUM;1774jd1933;;KARAWANG;21-Jan-22;Rp8.000.000;PO/BULAN;;
NANDA;TRI CENTRUM;3732;;KARAWANG;13-May-22;Rp8.000.000;PO/BULAN;;
NANDA;TRIMITRA CIKARANG;2991;;CIKARANG;19-May-22;Rp8.000.000;PO/BULAN;;
;;1944;;;07-Dec-22;Rp11.500.000;PO/BULAN;;
FACHRUDIN;TUFFINDO NITTOKU AUTONEUM;1202jd5567;;KARAWANG;07-Sep-24;Rp9.250.000;PO/TNA/IX/2025/1230;;okt-des
FACHRUDIN;TUFFINDO NITTOKU AUTONEUM;1501jd5568;;KARAWANG;07-Sep-24;Rp9.250.000;PO/TNA/IX/2025/1230;;
FACHRUDIN;TUFFINDO NITTOKU AUTONEUM;5309;;KARAWANG;07-Sep-24;Rp11.000.000;PO/TNA/IX/2025/1230;;
TATA;Tirta Alam Segar;5501;;CIBITUNG MM2100;26-Dec-24;Rp11.000.000;4540078005;;
TATA;Tirta Alam Segar;5502;;CIBITUNG MM2100;26-Dec-24;Rp11.000.000;4540078005;;
TATA;Tirta Alam Segar;5283;;CIBITUNG MM2100;26-Mar-25;Rp11.300.000;4540078005;;26/12/25-25/03/26
TATA;Tirta Alam Segar;3398;;CIBITUNG MM2100;13-Nov-25;Rp11.000.000;4540078045;;13/11/25-12/02/26
TATA;Tirta Alam Segar;1515;;CIBITUNG MM2100;13-Nov-25;Rp11.000.000;4540078045;;13/11/25-12/02/26
TATA;Tirta Alam Segar;3713;;CIBITUNG MM2100;13-Nov-25;Rp11.000.000;4540078045;;13/11/25-12/02/26
TATA;Tirta Alam Segar;3709;;CIBITUNG MM2100;14-Nov-25;Rp11.000.000;4540078045;;14/11/25-13/02/26
TATA;Topla Abadi Jaya;5220;;CIBITUNG;12-Nov-24;Rp13.500.000;PO/BULAN;;
TATA;Topla Abadi Jaya;5386;;MM2100;28-Nov-24;Rp12.000.000;PO/BULAN;;
TATA;ULTRA JAYA MILK;3609;;Padalarang;21-Feb-25;Rp6.900.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;3610;;Padalarang;21-Feb-25;Rp6.900.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;3582;;Padalarang;24-Feb-25;Rp6.900.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;3686;;Padalarang;24-Feb-25;Rp6.900.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;3673;;Padalarang;24-Feb-25;Rp6.900.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;3666;;Padalarang;24-Feb-25;Rp6.900.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;3633;;Padalarang;24-Feb-25;Rp6.900.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;5034;;Padalarang;25-Feb-25;Rp7.300.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;3669;;Padalarang;24-Feb-25;Rp7.100.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;3777;;Padalarang;24-Feb-25;Rp7.100.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;5383;;Padalarang;25-Feb-25;Rp8.000.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;5381;;Padalarang;25-Feb-25;Rp8.000.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;2317;;Padalarang;25-Feb-25;Rp8.400.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;5571;;Padalarang;25-Feb-25;Rp8.900.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;5570;;Padalarang;25-Feb-25;Rp8.900.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;5346;;Padalarang;26-Feb-25;Rp8.400.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;5343;;Padalarang;26-Feb-25;Rp8.400.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;3862;;Padalarang;20-Feb-25;Rp5.200.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;3863;;Padalarang;20-Feb-25;Rp5.200.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;3864;;Padalarang;20-Feb-25;Rp5.200.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;3861;;Padalarang;20-Feb-25;Rp5.200.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;3830;;Padalarang;20-Feb-25;Rp5.200.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;5579;;Cimanggis;25-Feb-25;Rp7.500.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;5560;;Malang;22-Feb-25;Rp7.500.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;5559;;Surabaya;22-Feb-25;Rp7.500.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;5561;;Jogja;25-Feb-25;Rp7.500.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;5580;;Purwakarta;27-Feb-25;Rp7.500.000;432600015;804/SML/I/2025;01/01/26-28/02/28
TATA;ULTRA JAYA MILK;5994;;CIBITUNG;22-Oct-25;Rp6.800.000;432500640;;01/11/25-01/09/26
TATA;ULTRA JAYA MILK;5995;;CIBITUNG;22-Oct-25;Rp6.800.000;432500640;;01/11/25-01/09/26
TATA;ULTRA JAYA MILK;3515;;CIBITUNG;17-Nov-25;Rp9.250.000;432600047;;18/12/25-17/02/26
TATA;UPE POWER EQUIPMENT;5355;;CIKARANG;02-Jan-26;;ADA PO;;
WINSTON;MATAHARI RENTAL TEKNIK (ZHONGSHENG);2466;;Wuxi Xin Yuan Chuan Construction Engineering-Karawang;08-Jan-26;Rp14.000.000;ada po Mob 2jt;;
NANDA;PT Asian Isuzu;2468;;Karawang;28/07/2021;Rp9.000.000;JSH-PO00061618/9/25/2025;user bpk.Habibi;01 Sep'25 s/d 28 Feb'26
NANDA;PT Asian Isuzu;2777;;Karawang;23/08/2021;Rp18.000.000;JSH-PO00061618/9/25/2025;user bpk.Habibi;01 Sep'25 s/d 28 Feb'26
NANDA;PT Asian Isuzu;3034;;Karawang;31/07/2021;Rp9.000.000;JSH-PO00061618/9/25/2025;user bpk.Habibi;01 Sep'25 s/d 28 Feb'26
NANDA;PT Asian Isuzu;3036;;Karawang;31/07/2021;Rp10.000.000;JSH-PO00061618/9/25/2025;user bpk.Habibi;01 Sep'25 s/d 28 Feb'26
NANDA;PT Asian Isuzu;2771;;Karawang;20/09/2021;Rp18.000.000;JSH-PO00061618/9/25/2025;user bpk.Habibi;01 Sep'25 s/d 28 Feb'26
NANDA;PT Asian Isuzu;2854;;Karawang;25/08/2021;Rp9.000.000;JSH-PO00061618/9/25/2025;user bpk.Habibi;01 Sep'25 s/d 28 Feb'26
NANDA;PT Asian Isuzu;2855;;Karawang;25/08/2021;Rp9.000.000;JSH-PO00061618/9/25/2025;user bpk.Habibi;01 Sep'25 s/d 28 Feb'26
NANDA;PT Asian Isuzu;3761;;Karawang;19/10/2023;Rp12.500.000;ACE-PO00062480/11/5/2025;user bpk.alfi;21 Juni'25 s/d 20 Okt'25
NANDA;PT Asian Isuzu;3537;;Karawang;14-Sep-23;Rp10.450.000;ACE-PO0061617/9/25/2025;user bpk.habibi;01 Okt'25 s/d 31 Mar'26
NANDA;PT Asian Isuzu;3607;;Karawang;30-Sep-23;Rp10.450.000;ACE-PO0061617/9/25/2025;user bpk.habibi;01 Okt'25 s/d 31 Mar'26
NANDA;PT Asian Isuzu;3605;;Karawang;01-Oct-23;Rp9.450.000;ACE-PO0061617/9/25/2025;user bpk.habibi;01 Okt'25 s/d 31 Mar'26
NANDA;PT Asian Isuzu;3606;;Karawang;01-Oct-23;Rp10.450.000;ACE-PO0061617/9/25/2025;user bpk.habibi;01 Okt'25 s/d 31 Mar'26
NANDA;PT Asian Isuzu;3617;;Karawang;01-Oct-23;Rp9.450.000;ACE-PO0061617/9/25/2025;user bpk.habibi;01 Okt'25 s/d 31 Mar'26
NANDA;PT Asian Isuzu;3619;;Karawang;01-Oct-23;Rp9.450.000;ACE-PO0061617/9/25/2025;user bpk.habibi;01 Okt'25 s/d 31 Mar'26
