id_inventory_unit;no_unit;no_unit_na;serial_number;id_po;tahun_unit;status_unit_id;lokasi_unit;departemen_id;tanggal_kirim;keterangan;harga_sewa_bulanan;rate_changed_at;harga_sewa_harian;kontrak_id;on_hire_date;off_hire_date;customer_id;customer_location_id;area_id;tipe_unit_id;model_unit_id;kapasitas_unit_id;model_mast_id;tinggi_mast;sn_mast;model_mesin_id;sn_mesin;roda_id;ban_id;valve_id;created_at;updated_at;aksesoris;spk_id;delivery_instruction_id;di_workflow_id;workflow_status;hour_meter;contract_disconnect_date;contract_disconnect_stage;is_temporary_assignment;maintenance_location;temporary_for_contract_id;expected_return_date;asset_tag;acquisition_cost;depreciation_method;useful_life_years;salvage_value;fuel_type;ownership_status;warehouse_location_id
45;45;NULL;569370;NULL;2004;13;BP. IQBAL( DIJUAL 2.11.12);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;0;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
46;46;NULL;11370;NULL;2004;13;DIJUAL RONGSOK (BPK. PREDI PT. LENTERA 26-08-2025);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;5;26;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
47;47;NULL;11371;NULL;2004;13;DIJUAL RONGSOK (BPK. PREDI PT. LENTERA 11-09-2025);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;5;26;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
48;48;NULL;11372;NULL;2004;13;DIJUAL RONGSOK (BPK. PREDI PT. LENTERA 16-09-2025);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;5;26;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
49;49;NULL;10094;NULL;2004;13;WORKSHOP HIDUP DIESEL (*);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;142;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
50;50;NULL;24923;NULL;2004;13;BP. IQBAL( DIJUAL 18.05.12);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;47;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
51;51;NULL;T18C-50509;NULL;2005;13;BP. RIZAL(DIJUAL 21.4.20);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
52;52;NULL;T18C-50514;NULL;2005;13;BP. RIZAL(DIJUAL 3.7.20);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
53;53;NULL;T18C-50515;NULL;2005;13;WORKSHOP HIDUP DIESEL (*);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
54;54;NULL;T18C-50920;NULL;2005;13;BP. RIZAL(DIJUAL 21.4.20);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
55;55;NULL;50521;NULL;2005;11;WORKSHOP RUSAK BATTERY;2;NULL;ROTARY LAMP, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;12;0;19;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
56;56;NULL;T18C-50522;NULL;2005;13;BP. RIZAL(DIJUAL);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
57;57;NULL;T18C-50523;NULL;2005;13;BP. RIZAL(DIJUAL 7.4.20);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
58;58;NULL;10442;NULL;2005;1;WORKSHOP HIDUP DIESEL;1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
59;59;NULL;T18C-50524;NULL;2005;13;BP. RIZAL(DIJUAL 7.4.20);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
60;60;NULL;T18C-50602;NULL;2005;13;WORKSHOP HIDUP DIESEL (*);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
61;61;NULL;F28B-50009;NULL;2000;1;WORKSHOP HIDUP DIESEL;1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;9;30;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
62;62;NULL;F14C-34683;NULL;2008;13;BP. RIZAL(DIJUAL 21.4.20);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;4;24;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
63;63;NULL;T18C-50920;NULL;2005;13;WORKSHOP HIDUP DIESEL (*);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
64;64;NULL;81 N 00647;NULL;2005;11;WORKSHOP RUSAK BATTERY;2;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;7;0;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
65;65;NULL;T19C-00207;NULL;2005;1;WORKSHOP HIDUP DIESEL;1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;30;28;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
66;66;NULL;568294;NULL;2005;13;BP. IQBAL( DIJUAL 16.05.12);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;4;24;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
67;67;NULL;568309;NULL;2005;11;WORKSHOP HIDUP DIESEL;1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;129;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
68;68;NULL;570832;NULL;2005;13;DIJUAL RONGSOK (BPK. PREDI PT. LENTERA 16-09-2025);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;129;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
69;69;NULL;61 1876 0 00697;NULL;2004;11;WORKSHOP RUSAK BATTERY;2;NULL;ROTARY LAMP, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;12;0;17;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
70;70;NULL;F18C-51409;NULL;2005;1;WORKSHOP HIDUP DIESEL;1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
71;71;NULL;F18C-51398;NULL;2005;13;WORKSHOP HIDUP DIESEL (*);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
72;72;NULL;F14E-31130;NULL;2005;13;BP. IQBAL;1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;16;24;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
73;73;NULL;38K 88947;NULL;2005;13;BP. IQBAL( DIJUAL 5.06.12);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;129;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
74;74;NULL;38P 88198;NULL;2005;13;WORKSHOP HIDUP DIESEL (*);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;4;24;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
75;75;NULL;38P 88602;NULL;2005;13;WORKSHOP HIDUP DIESEL (*);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;4;24;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
76;76;NULL;38P 88610;NULL;2005;13;WORKSHOP HIDUP DIESEL (*);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;4;24;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
77;77;NULL;T18C-50925;NULL;2006;13;WORKSHOP HIDUP DIESEL (*);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
78;78;NULL;T18C-50598;NULL;2006;1;WORKSHOP HIDUP DIESEL;1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
79;79;NULL;T18C-50926;NULL;2006;13;BP. RIZAL(DIJUAL 7.4.20);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
80;80;NULL;T18C-50927;NULL;2006;1;WORKSHOP HIDUP DIESEL;1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
81;81;NULL;T18C-52666;NULL;2006;13;WORKSHOP HIDUP DIESEL (*);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
82;82;NULL;T18C-52191;NULL;2006;1;WORKSHOP HIDUP DIESEL;1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
83;83;NULL;T18C-51484;NULL;2007;13;BP. RIZAL(DIJUAL 3.7.20);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
84;84;NULL;T18C-50953;NULL;2007;13;WORKSHOP HIDUP DIESEL (*);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
85;85;NULL;T18C-50958;NULL;2006;1;WORKSHOP HIDUP DIESEL;1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
86;86;NULL;T18C-50959;NULL;2006;13;BP. RIZAL(DIJUAL 7.4.20);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
87;87;NULL;T18C-50972;NULL;2007;13;BP. RIZAL(DIJUAL 7.4.20);1;NULL;ROTARY LAMP, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;6;15;22;NULL;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
