unit_id;no_unit;nama_customer;customer_id;lokasi_db;lokasi_mentah;merk;model;tipe;kapasitas;tahun;nomor_po;no_kontrak;awal_kontrak;akhir_kontrak;harga;sumber_data
4571;5671;"Astro Technologies Indonesia";13;"WH Kosambi";"WH Kosambi";JUNGHEINRICH;"ETV MC320-1150-10520DZ";ELECTRIC;;2025;ID1/POR/25050000008434;"119/LEGASTRO/OPS/VII/2025 Add 1";2025-05-29;2026-05-28;21000000;"Marketing, Acc"
4572;5672;"Astro Technologies Indonesia";13;"WH Kosambi";"WH Kosambi";JUNGHEINRICH;"ETV MC320-1150-10520DZ";ELECTRIC;;2025;ID1/POR/25050000008434;"119/LEGASTRO/OPS/VII/2025 Add 1";2025-05-29;2026-05-28;21000000;"Marketing, Acc"
3393;3493;"KINO INDONESIA Tbk";115;"Plant Sukabumi";"WH Kosambi";JUNGHEINRICH;ETV120n-1150-10520DZ;ELECTRIC;;2023;ID1/POR/25050000013470;"119/LEGASTRO/OPS/VII/2025 Add 1";2025-06-22;2025-06-21;21000000;"Marketing, Service, Acc, Acc"
4878;5978;"Astro Technologies Indonesia";13;"Gudang Cibitung";"WH Cibitung";HELI;CQD18-A2RLIG2;ELECTRIC;;2025;ID1/POR/251000000321;ID1/POR/251000000321;2025-10-24;2026-04-23;14000000;"Marketing, Service, Acc"
4897;5997;"Astro Technologies Indonesia";13;"Gudang Cibitung";"WH Cibitung";HELI;CQD18-A2RLIG2;ELECTRIC;;2025;ID1/POR/251000000321;ID1/POR/251000000321;2025-10-24;2026-04-23;14000000;"Marketing, Service, Acc"
2451;2551;"Astro Technologies Indonesia";13;"Gudang Cibitung";"WH Cibitung";JUNGHEINRICH;ETV120n-1150-11510DZ;ELECTRIC;;2019;ID1/POR/251000000322;ID1/POR/251000000322;2025-11-28;2026-05-27;15500000;"Marketing, Service, Acc"
2479;2579;"Astro Technologies Indonesia";13;"Gudang Cibitung";"WH Cibitung";JUNGHEINRICH;ETV120n-1150-10520DZ;ELECTRIC;;2019;ID1/POR/251000000322;ID1/POR/251000000322;2025-11-22;2026-05-21;15500000;"Marketing, Service, Acc"
4792;5892;"Astro Technologies Indonesia";13;"Gudang Cibitung";"WH Cibitung";JUNGHEINRICH;ETVMB216-1150-9020DZ;ELECTRIC;;2025;ID1/POR/251000000322;ID1/POR/251000000322;2025-11-21;2026-05-20;15500000;"Marketing, Service, Acc"
4175;5275;"Astro Technologies Indonesia";13;"WH Cibitung";"WH Cibitung";HELI;CQD18-A2RLIG2;ELECTRIC;;2024;;ID1/POR/251000000322;;2026-05-20;1550000000;Marketing
4207;5307;"Astro Technologies Indonesia";13;"Gudang Cibitung";"WH Cibitung";HELI;CQD18-A2RLIG2;ELECTRIC;;2024;ID1/POR/251000000322;ID1/POR/251000000322;2025-11-18;2026-05-17;15500000;"Marketing, Service, Acc"
4304;5404;"Astro Technologies Indonesia";13;"Gudang Cibitung";"WH Cibitung";HELI;CQD18-A2RLIG2;ELECTRIC;;2025;ID1/POR/251000000322;ID1/POR/251000000322;2025-11-18;2026-05-17;15500000;"Marketing, Service, Acc"
4314;5414;"Astro Technologies Indonesia";13;"Gudang Cibitung";"WH Cibitung";HELI;CQD18-A2RLIG2;ELECTRIC;;2025;ID1/POR/251000000322;ID1/POR/251000000322;2025-11-18;2026-05-17;15500000;"Marketing, Service, Acc"
4627;5727;"Astro Technologies Indonesia";13;"Gudang Cibitung";"WH Cibitung";HELI;CQD18-A2RLIG2;ELECTRIC;;2025;ID1/POR/251000000322;ID1/POR/251000000322;2025-11-18;2026-05-17;15500000;"Marketing, Service, Acc"
3588;3688;"Nusantara Parkerizing";156;"Plant Deltamas";"Pasar Rebo";TOYOTA;FDZN30;DIESEL;;2024;;184-OTR-UC0525;2025-05-05;2027-05-05;8500000;"Marketing, Service, Acc"
4048;5148;"Nusantara Parkerizing";156;"Plant Deltamas";"Pasar Rebo";TOYOTA;FDZN30;DIESEL;;2024;;184-OTR-UC0525;2025-05-05;2027-05-05;8500000;"Marketing, Service, Acc"
2557;2657;"Nusantara Parkerizing";156;"Plant Deltamas";"Pasar Rebo";CAT;DP25ND;DIESEL;;2020;;037/SML/VI/2025;2025-06-23;2029-06-22;2000000;"Marketing, Service, Acc"
4195;5295;"Summit seoyon automotive indonesia";212;"Plant Deltamas";Deltamas;TOYOTA;8FBN25;ELECTRIC;;2024;PO-ID-0006687;101/SML/XI/2025;2024-03-23;2025-12-22;11400000;"Marketing, Service, Acc"
4196;5296;"Summit seoyon automotive indonesia";212;"Plant Deltamas";Deltamas;TOYOTA;8FBN25;ELECTRIC;;2024;PO-ID-0006687;101/SML/XI/2025;2025-04-01;2025-12-31;11400000;"Marketing, Service, Acc"
4401;5501;"Tirta Alam Segar";221;"Plant Cibitung";Cibitung;HELI;CPD25-GB6LI-S;ELECTRIC;;2024;4540076745;;2025-09-30;2026-01-31;11000000;"Marketing, Service, Acc"
4402;5502;"Tirta Alam Segar";221;"Plant Cibitung";Cibitung;HELI;CPD25-GB6LI-S;ELECTRIC;;2024;4540076745;;2025-09-30;2026-01-31;11000000;"Marketing, Service, Acc"
4183;5283;"Tirta Alam Segar";221;"Plant Cibitung";Cibitung;TOYOTA;8FBN25;ELECTRIC;;2024;4540078005;;2025-12-26;2026-03-25;11300000;"Marketing, Service, Acc"
3298;3398;"Tirta Alam Segar";221;"Plant Cibitung";Cibitung;TOYOTA;8FBN25;ELECTRIC;;2023;4540078045;;2025-11-13;2026-02-12;11000000;"Marketing, Service, Acc"
1415;1515;"Tirta Alam Segar";221;"Plant Cibitung";Cibitung;YALE;FB25PZ;ELECTRIC;;2014;4540078045;;2025-11-13;2026-02-12;11000000;"Marketing, Service, Acc"
3613;3713;"Tirta Alam Segar";221;"Plant Cibitung";Cibitung;Heli;CPD25-GB3LI-M;ELECTRIC;;2023;4540078045;;2025-11-13;2026-02-12;11000000;"Marketing, Service, Acc"
3609;3709;"Tirta Alam Segar";221;"Plant Cibitung";Cibitung;Heli;CPD25-GB3LI-M;ELECTRIC;;2023;4540078045;;2025-11-14;2026-02-13;11000000;"Marketing, Service, Acc"
4120;5220;"Topla Abadi Jaya";223;"Plant Cibitung";Cibitung;HELI;CPD35-GB2LI-M;ELECTRIC;;2024;PO/BULAN;;2026-01-21;2026-02-20;13500000;"Marketing, Service, Acc"
4286;5386;"Topla Abadi Jaya";223;"Plant Cibitung";"MM 2100";HELI;CPD25-GB6LI-S;ELECTRIC;;2024;PO/BULAN;;2026-01-09;2026-02-08;12000000;"Marketing, Service, Acc"
4479;5579;"Ultra Jaya Milk";232;"Gudang Cimanggis";Cimanggis;TOYOTA;32-8FG25;GASOLINE;;2025;432600015;804/SML/I/2025;2026-01-01;2028-02-28;7500000;"Marketing, Service, Acc"
3482;3582;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;TOYOTA;FDZN25;DIESEL;;2024;432600015;804/SML/I/2025;2026-01-01;2028-02-28;6900000;"Marketing, Service, Acc"
3509;3609;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;TOYOTA;FDZN25;DIESEL;;2024;432600015;804/SML/I/2025;2026-01-01;2028-02-28;6900000;"Marketing, Service, Acc"
3510;3610;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;TOYOTA;FDZN25;DIESEL;;2024;432600015;804/SML/I/2025;2026-01-01;2028-02-28;6900000;"Marketing, Service, Acc"
3533;3633;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;TOYOTA;FDZN25;DIESEL;;2024;432600015;804/SML/I/2025;2026-01-01;2028-02-28;6900000;"Marketing, Service, Acc"
3566;3666;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;TOYOTA;FDZN25;DIESEL;;2024;432600015;804/SML/I/2025;2026-01-01;2028-02-28;6900000;"Marketing, Service, Acc"
3569;3669;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;TOYOTA;FDZN30;DIESEL;;2023;432600015;804/SML/I/2025;2026-01-01;2028-02-28;7100000;"Marketing, Service, Acc"
3573;3673;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;TOYOTA;FDZN25;DIESEL;;2024;432600015;804/SML/I/2025;2026-01-01;2028-02-28;6900000;"Marketing, Service, Acc"
3586;3686;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;TOYOTA;FDZN25;DIESEL;;2024;432600015;804/SML/I/2025;2026-01-01;2028-02-28;6900000;"Marketing, Service, Acc"
3677;3777;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;TOYOTA;FDZN30;DIESEL;;2023;432600015;804/SML/I/2025;2026-01-01;2028-02-28;7100000;"Marketing, Service, Acc"
3934;5034;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;HELI;CPCD30-M1K2;DIESEL;;2023;432600015;804/SML/I/2025;2026-01-01;2028-02-28;7300000;"Marketing, Service, Acc"
4480;5580;"Ultra Jaya Milk";232;"Plant Padalarang";Purwakarta;TOYOTA;32-8FG25;GASOLINE;;2025;432600015;804/SML/I/2025;2026-01-01;2028-02-28;7500000;"Marketing, Service, Acc"
2217;2317;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;TOYOTA;8FBE15;ELECTRIC;;2019;432600015;804/SML/I/2025;2026-01-01;2028-02-28;8400000;"Marketing, Service, Acc"
2890;2990;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;EP;ES12-12CS;ELECTRIC;;2022;;Spare;;;;"Marketing, Service"
3730;3830;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;EP;KPL201;ELECTRIC;;2023;432600015;804/SML/I/2025;2026-01-01;2028-02-28;5200000;"Marketing, Service, Acc"
3761;3861;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;EP;KPL201;ELECTRIC;;2023;432600015;804/SML/I/2025;2026-01-01;2028-02-28;5200000;"Marketing, Service, Acc"
3762;3862;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;EP;KPL201;ELECTRIC;;2023;432600015;804/SML/I/2025;2026-01-01;2028-02-28;5200000;"Marketing, Service, Acc"
3763;3863;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;EP;KPL201;ELECTRIC;;2023;432600015;804/SML/I/2025;2026-01-01;2028-02-28;5200000;"Marketing, Service, Acc"
3764;3864;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;EP;KPL201;ELECTRIC;;2023;432600015;804/SML/I/2025;2026-01-01;2028-02-28;5200000;"Marketing, Service, Acc"
4243;5343;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;HELI;CPD20-GB6LI-S;ELECTRIC;;2024;432600015;804/SML/I/2025;2026-01-01;2028-02-28;8400000;"Marketing, Service, Acc"
4246;5346;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;HELI;CPD20-GB6LI-S;ELECTRIC;;2024;432600015;804/SML/I/2025;2026-01-01;2028-02-28;8400000;"Marketing, Service, Acc"
4281;5381;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;HELI;CPD20SQ-A2LIG3-M;ELECTRIC;;2024;432600015;804/SML/I/2025;2026-01-01;2028-02-28;8000000;"Marketing, Service, Acc"
4283;5383;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;HELI;CPD20SQ-A2LIG3-M;ELECTRIC;;2024;432600015;804/SML/I/2025;2026-01-01;2028-02-28;8000000;"Marketing, Service, Acc"
4470;5570;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;HELI;CPD25-GB2LI-M;ELECTRIC;;2024;432600015;804/SML/I/2025;2026-01-01;2028-02-28;8900000;"Marketing, Service, Acc"
4471;5571;"Ultra Jaya Milk";232;"Plant Padalarang";Padalarang;HELI;CPD25-GB2LI-M;ELECTRIC;;2024;432600015;804/SML/I/2025;2026-01-01;2028-02-28;8900000;"Marketing, Service, Acc"
4461;5561;"Ultra Jaya Milk";;Yogyakarta;Yogyakarta;TOYOTA;32-8FG25;GASOLINE;;2024;432600015;804/SML/I/2025;2026-01-01;2028-02-28;7500000;"Marketing, Acc"
4459;5559;"Ultra Jaya Milk";;Malang;Malang;TOYOTA;32-8FG25;GASOLINE;;2024;432600015;804/SML/I/2025;2026-01-01;2028-02-28;7500000;"Marketing, Acc"
4460;5560;"Ultra Jaya Milk";;Malang;Malang;TOYOTA;32-8FG25;GASOLINE;;2024;432600015;804/SML/I/2025;2026-01-01;2028-02-28;7500000;"Marketing, Acc"
4894;5994;"Ultra Jaya Milk";232;"Plant Cibitung";Cibitung;HELI;CTD16-D920;ELECTRIC;;2025;432500640;097/SML/XI/2025;2025-11-01;2026-09-01;6800000;"Marketing, Service, Acc"
4895;5995;"Ultra Jaya Milk";232;"Plant Cibitung";Cibitung;HELI;CTD16-D920;ELECTRIC;;2025;432500640;097/SML/XI/2025;2025-11-01;2026-09-01;6800000;"Marketing, Service, Acc"
3415;3515;"Ultra Jaya Milk";232;"Plant Cibitung";Cibitung;TOYOTA;8FBN25;ELECTRIC;;2023;432600047;;2025-12-18;2026-02-17;9250000;"Marketing, Service, Acc"
4657;5757;"Ultra Sumatera Dairy Farm";231;Medan;Medan;HELI;CPD20-GB2LI-M;ELECTRIC;;2025;500338;;2026-03-01;2028-03-01;800000000;Marketing
2748;2848;"Kirana Permata";116;"Muara Angke";"Muara Angke";TOYOTA;62-8FD30;DIESEL;;2021;PO/BULAN;"mob-demob 7jt";2025-12-15;2026-02-14;16000000;"Marketing, Acc"
2067;2167;"Nusantara Ekpres Kilat (Shopee)";155;"Gudang Marunda";Marunda;TOYOTA;62-8FD25;DIESEL;;2018;SPXID-PO-122390-1;SPXID-PO-122390-1;2025-03-01;2026-02-28;5850000;"Marketing, Service, Acc"
2050;2150;"Nusantara Ekpres Kilat (Shopee)";155;"Gudang Marunda";Marunda;TOYOTA;62-8FD25;DIESEL;;2018;SPXID-PO-122390-1;SPXID-PO-122390-1;2025-03-01;2026-02-28;5850000;"Marketing, Service, Acc"
2055;2155;"Nusantara Ekpres Kilat (Shopee)";155;"Gudang Marunda";Marunda;TOYOTA;62-8FD25;DIESEL;;2018;SPXID-PO-122390-1;SPXID-PO-122390-1;2025-03-01;2026-02-28;5850000;"Marketing, Service, Acc"
2366;2466;"Matahari Rental Teknik (Zhongseng)";240;"Project Karawang";"Wuxi Xin Yuan Chuan Construction Engineering-Karawang";TOYOTA;62-8FD30;DIESEL;;2019;;;2026-01-08;2026-02-07;14000000;"Marketing, Service"
4018;5118;"Daya Cipta Kemasindo";47;"Plant Cibitung";Cibitung;HELI;CPD50-GB2LI;ELECTRIC;;2023;;709/SML/IV/2024;2024-04-29;2027-04-28;31500000;"Marketing, Service, Acc"
4021;5121;"Daya Cipta Kemasindo";47;"Plant Cibitung";Cibitung;HELI;CPD50-GB2LI;ELECTRIC;;2023;;709/SML/IV/2024;2024-04-29;2027-04-28;31500000;"Marketing, Service, Acc"
4248;5348;"Daya Cipta Kemasindo";47;"Plant Cibitung";Cibitung;HELI;CQD18-A2RLIG2;ELECTRIC;;2024;;810/SML/I/2025;2025-01-07;2028-01-06;16500000;"Marketing, Service, Acc"
4249;5349;"Daya Cipta Kemasindo";47;"Plant Cibitung";Cibitung;HELI;CQD18-A2RLIG2;ELECTRIC;;2024;;810/SML/I/2025;2025-01-18;2028-01-17;16500000;"Marketing, Service, Acc"
4019;5119;"Daya Cipta Kemasindo";47;"Plant Daan Mogot";Tangerang;HELI;CPD50-GB2LI;ELECTRIC;;2023;;708/SML/IV/2024;2024-04-29;2027-04-28;31500000;"Marketing, Service, Acc"
4020;5120;"Daya Cipta Kemasindo";47;"Plant Daan Mogot";Tangerang;HELI;CPD50-GB2LI;ELECTRIC;;2023;;708/SML/IV/2024;2024-04-29;2027-04-28;31500000;"Marketing, Service, Acc"
4205;5305;"Daya Cipta Kemasindo";47;"Plant Daan Mogot";Tangerang;HELI;CQD18-A2RLIG2;ELECTRIC;;2024;;791/SML/XII/2024;2024-12-04;2027-12-03;16500000;"Marketing, Service, Acc"
4247;5347;"Daya Cipta Kemasindo";47;"Plant Daan Mogot";Tangerang;HELI;CQD18-A2RLIG2;ELECTRIC;;2024;;791/SML/XII/2024;2024-12-18;2027-12-17;16500000;"Marketing, Service, Acc"
4242;5342;"Daya Cipta Kemasindo";47;"Plant Karawang";Karawang;HELI;CPD20-GB6LI-S;ELECTRIC;;2024;;751/SML/IX/2024;2024-09-27;2027-09-26;10000000;"Marketing, Service, Acc"
4174;5274;"Daya Cipta Kemasindo";47;"Plant Karawang";Karawang;HELI;CQD18-A2RLIG2;ELECTRIC;;2024;;782/SML/X/2024;2024-10-30;2027-10-29;17000000;"Marketing, Service, Acc"
4557;5657;"Daya Cipta Kemasindo";47;"Plant Karawang";Karawang;HELI;CPD20-GB2LI-M;ELECTRIC;;2025;;036/SMl/VI/2025;2025-06-24;2028-06-23;10000000;"Marketing, Service, Acc"
3079;3179;"PT Prysmian Cables Indonesia";175;"Plant Cikampek";Cikampek;TOYOTA;FDZN25;DIESEL;;2022;"4400868810 & 4400868811";714/SML/V/2024;2023-04-01;2026-04-01;11500000;"Marketing, Service, Acc"
3231;3331;"PT Prysmian Cables Indonesia";175;"Plant Cikampek";Cikampek;TOYOTA;FDZN25;DIESEL;;2022;"4400868810 & 4400868811";714/SML/V/2024;2023-04-01;2026-04-01;11500000;"Marketing, Service, Acc"
3081;3181;"PT Prysmian Cables Indonesia";175;"Plant Cikampek";Cikampek;TOYOTA;FDZN25;DIESEL;;2022;"4400868810 & 4400868811";714/SML/V/2024;2023-04-01;2026-04-01;11500000;"Marketing, Service, Acc"
2464;2564;"PT Prysmian Cables Indonesia";175;"Plant Cikampek";Cikampek;CAT;DP50N;DIESEL;;2022;"4400868810 & 4400868811";714/SML/V/2024;2023-04-01;2026-04-01;21000000;"Marketing, Service, Acc"
3129;3229;"PT Prysmian Cables Indonesia";175;"Plant Cikampek";Cikampek;CAT;DP50N;DIESEL;;2022;"4400868810 & 4400868811";714/SML/V/2024;2023-04-01;2026-04-01;21000000;"Marketing, Service, Acc"
4034;5134;"PT Prysmian Cables Indonesia";175;"Plant Cikampek";Cikampek;TCM;FD150S-3B;DIESEL;;2023;4400868812;715/SML/V/2024;2024-05-01;2029-04-30;57000000;"Marketing, Service, Acc"
4208;5308;"PT Resik Bumi Perkasa";180;Cikarang;Cikarang;HELI;CQD18-A2RLIG2;ELECTRIC;;2024;;742/SML/VIII/2024;2024-08-26;2026-08-25;1060000000;Marketing
1814;1914;"PT Haier Electrical Appliaces Indonesia";68;"Plant EJIP Cikarang";Cibitung;TOYOTA;62-8FD25;DIESEL;;2017;;"D0.1-3700-1038-16 Add-15";2024-06-01;2027-05-31;5700000;"Marketing, Service, Acc"
1251;1351;"PT Haier Electrical Appliaces Indonesia";68;"Plant EJIP Cikarang";Cibitung;TOYOTA;60-8FD30;DIESEL;;2013;;"D0.1-3700-1038-16 Add-15";2024-06-01;2027-05-31;5700000;"Marketing, Service, Acc"
1406;1506;"PT Haier Electrical Appliaces Indonesia";68;"Plant EJIP Cikarang";Cibitung;TOYOTA;60-8FD25;DIESEL;;2014;;"DO.1-3700-1038-16 Add 15";2024-06-01;2027-05-31;5700000;"Marketing, Service"
1640;1740;"PT Haier Electrical Appliaces Indonesia";;Cibitung;Cibitung;TOYOTA;60-8FD25;DIESEL;;2016;;"DO.1-3700-1038-16 Add 15";2024-06-01;2027-05-31;570000000;Marketing
1668;1768;"PT Haier Electrical Appliaces Indonesia";68;"Plant EJIP Cikarang";Cibitung;TOYOTA;62-8FD25;DIESEL;;2015;;"D0.1-3700-1038-16 Add-15";2024-06-01;2027-05-31;5700000;"Marketing, Service, Acc"
1709;1809;"PT Haier Electrical Appliaces Indonesia";68;"Plant EJIP Cikarang";Cibitung;TOYOTA;62-8FD25;DIESEL;;2015;;"D0.1-3700-1038-16 Add-15";2024-06-01;2027-05-31;5700000;"Marketing, Service, Acc"
2017;2117;"PT Haier Electrical Appliaces Indonesia";68;"Plant EJIP Cikarang";Cibitung;CAT;"DP25ND-C / 2SP30";DIESEL;;2018;;"D0.1-3700-1038-16 Add-15";2024-06-01;2027-05-31;5700000;"Marketing, Service, Acc"
2446;2546;"PT Haier Electrical Appliaces Indonesia";;Cibitung;Cibitung;CAT;DP25ND;DIESEL;;2019;;"DO.1-3700-1038-16 Add 15";2024-06-01;2027-05-31;570000000;Marketing
2569;2669;"PT Haier Electrical Appliaces Indonesia";68;"Plant EJIP Cikarang";Cibitung;CAT;DP25ND;DIESEL;;2019;;"D0.1-3700-1038-16 Add-15";2024-06-01;2027-05-31;5700000;"Marketing, Service, Acc"
2938;3038;"PT Haier Electrical Appliaces Indonesia";68;"Plant EJIP Cikarang";Cibitung;CAT;DP30ND;DIESEL;;2022;;"D0.1-3700-1038-16 Add-15";2024-06-01;2027-05-31;5700000;"Marketing, Service, Acc"
3531;3631;"PT Indonesia Chemi-con";93;"Plant EJIP Cikarang";Ejip;TOYOTA;FDZN25;DIESEL;;2023;;035/SML/VI/2025;2025-03-31;2026-03-30;6750000;"Marketing, Service, Acc"
2723;2823;"PT Kokoh Inti Arebama";120;"Head Office Cileungsi";Cileungsi;CAT;DP30ND;DIESEL;;2021;4018011075;4018011075;2025-06-01;2025-12-31;7300000;"Marketing, Service, Acc"
3845;3945;"PT Kokoh Inti Arebama";120;"Head Office Cileungsi";Cileungsi;TOYOTA;FDZN30;DIESEL;;2023;4018011075;4018011075;2025-06-01;2025-12-31;7300000;"Marketing, Service, Acc"
2725;2825;"PT Kokoh Inti Arebama";120;"Head Office Cileungsi";Cileungsi;CAT;DP30ND;DIESEL;;2021;4018011075;4018011075;2025-06-01;2025-12-31;7300000;"Marketing, Service, Acc"
1571;1671;"PT LG Electronics Indonesia R&D";130;"Plant Cibitung";Cibitung;TOYOTA;7FBR15;ELECTRIC;;2015;;"ADDENDUM NO C2023025677";2023-06-27;2026-06-26;8100000;"Marketing, Service, Acc"
3382;3482;"PT LG Electronics Indonesia R&D";130;"Plant Cibitung";Cibitung;HELI;CPD25;ELECTRIC;;2023;;"ADDENDUM NO C2023025677";2023-06-27;2026-06-26;7900000;"Marketing, Service, Acc"
724;824;"PT LG Electronics Indonesia";130;"Plant Cibitung";Cibitung;NICHIYU;FBRW15-75C-500M;ELECTRIC;;2012;193/LGEIN/EESH/IX-21/2020;193/LGEIN/EESH/IX-21/2020;2021-03-01;2026-02-01;7400000;"Marketing, Service, Acc"
808;908;"PT LG Electronics Indonesia";130;"Plant Cibitung";Cibitung;NICHIYU;FBR15-75C-500M;ELECTRIC;;2012;193/LGEIN/EESH/IX-21/2020;193/LGEIN/EESH/IX-21/2020;2021-03-01;2026-02-01;7400000;"Marketing, Service, Acc"
1281;1381;"PT LG Electronics Indonesia";130;"Plant Cibitung";Cibitung;NICHIYU;FB25PN-72C-600M;ELECTRIC;;2013;193/LGEIN/EESH/IX-21/2020;193/LGEIN/EESH/IX-21/2020;2021-03-01;2026-02-01;7400000;"Marketing, Service, Acc"
1851;1951;"PT LG Electronics Indonesia";130;"Plant Cibitung";Cibitung;TOYOTA;8FBN25;ELECTRIC;;2017;193/LGEIN/EESH/IX-21/2020;193/LGEIN/EESH/IX-21/2020;2021-03-01;2026-02-01;7400000;"Marketing, Service, Acc"
2739;2839;"PT LG Electronics Indonesia";130;Cibitung;Cibitung;HANGCHA;CPD25;ELECTRIC;;2021;74/LGEIN/SHEE/V-06/2025;193/LGEIN/EESH/IX-21/2020;monthly;2026-06-30;8000000;"Marketing, Acc"
2693;2793;"PT LG Electronics Indonesia";130;"Plant Cibitung";Cibitung;TCM;FB25P-80C-3F470;ELECTRIC;;2021;193/LGEIN/EESH/IX-21/2020;193/LGEIN/EESH/IX-21/2020;2021-03-01;2026-02-01;9800000;"Marketing, Service, Acc"
2694;2794;"PT LG Electronics Indonesia";130;"Plant Cibitung";Cibitung;TCM;FB25P-80C-3F470;ELECTRIC;;2021;193/LGEIN/EESH/IX-21/2020;193/LGEIN/EESH/IX-21/2020;2021-03-01;2026-02-01;9800000;"Marketing, Service, Acc"
2695;2795;"PT LG Electronics Indonesia";130;"Plant Cibitung";Cibitung;TCM;FB25P-80C-3F470;ELECTRIC;;2021;193/LGEIN/EESH/IX-21/2020;193/LGEIN/EESH/IX-21/2020;2021-03-01;2026-02-01;9800000;"Marketing, Service, Acc"
2696;2796;"PT LG Electronics Indonesia";130;"Plant Cibitung";Cibitung;TCM;FB25P-80C-3F470;ELECTRIC;;2021;193/LGEIN/EESH/IX-21/2020;193/LGEIN/EESH/IX-21/2020;2021-03-01;2026-02-01;9800000;"Marketing, Service, Acc"
2697;2797;"PT LG Electronics Indonesia";130;"Plant Cibitung";Cibitung;TCM;FB25P-80C-3F470;ELECTRIC;;2021;193/LGEIN/EESH/IX-21/2020;193/LGEIN/EESH/IX-21/2020;2021-03-01;2026-02-01;9800000;"Marketing, Service, Acc"
2699;2799;"PT LG Electronics Indonesia";130;"Plant Cibitung";Cibitung;TCM;FB25P-80C-3F470;ELECTRIC;;2021;193/LGEIN/EESH/IX-21/2020;193/LGEIN/EESH/IX-21/2020;2021-03-01;2026-02-01;9800000;"Marketing, Service, Acc"
2700;2800;"PT LG Electronics Indonesia";130;"Plant Cibitung";Cibitung;TCM;FB25P-80C-3F470;ELECTRIC;;2021;193/LGEIN/EESH/IX-21/2020;193/LGEIN/EESH/IX-21/2020;2021-03-01;2026-02-01;9800000;"Marketing, Service, Acc"
2702;2802;"PT LG Electronics Indonesia";130;"Plant Cibitung";Cibitung;TCM;FB25P-80C-3F470;ELECTRIC;;2021;193/LGEIN/EESH/IX-21/2020;193/LGEIN/EESH/IX-21/2020;2021-03-01;2026-02-01;9800000;"Marketing, Service, Acc"
2703;2803;"PT LG Electronics Indonesia";130;"Plant Cibitung";Cibitung;TCM;FB25P-80C-3F470;ELECTRIC;;2021;193/LGEIN/EESH/IX-21/2020;193/LGEIN/EESH/IX-21/2020;2021-03-01;2026-02-01;9800000;"Marketing, Service, Acc"
2704;2804;"PT LG Electronics Indonesia";130;"Plant Cibitung";Cibitung;TCM;FB25P-80C-3F470;ELECTRIC;;2021;193/LGEIN/EESH/IX-21/2020;193/LGEIN/EESH/IX-21/2020;2021-03-01;2026-02-01;9800000;"Marketing, Service, Acc"
2707;2807;"PT LG Electronics Indonesia";130;"Plant Cibitung";Cibitung;TCM;FB25P-80C-3F470;ELECTRIC;;2021;193/LGEIN/EESH/IX-21/2020;193/LGEIN/EESH/IX-21/2020;2021-03-01;2026-02-01;10100000;"Marketing, Service, Acc"
2708;2808;"PT LG Electronics Indonesia";130;"Plant Cibitung";Cibitung;TCM;FB25P-80C-3F470;ELECTRIC;;2021;193/LGEIN/EESH/IX-21/2020;193/LGEIN/EESH/IX-21/2020;2021-03-01;2026-02-01;10100000;"Marketing, Service, Acc"
2709;2809;"PT LG Electronics Indonesia";130;"Plant Cibitung";Cibitung;TCM;FB25P-80C-3F470;ELECTRIC;;2021;193/LGEIN/EESH/IX-21/2020;193/LGEIN/EESH/IX-21/2020;2021-03-01;2026-02-01;7100000;"Marketing, Service, Acc"
2710;2810;"PT LG Electronics Indonesia";130;"Plant Cibitung";Cibitung;TCM;FB25P-80C-3F470;ELECTRIC;;2021;193/LGEIN/EESH/IX-21/2020;193/LGEIN/EESH/IX-21/2020;2021-03-01;2026-02-01;7100000;"Marketing, Service, Acc"
2711;2811;"PT LG Electronics Indonesia";130;"Plant Cibitung";Cibitung;TCM;FB25P-80C-3F470;ELECTRIC;;2021;193/LGEIN/EESH/IX-21/2020;193/LGEIN/EESH/IX-21/2020;2021-03-01;2026-02-01;7100000;"Marketing, Service, Acc"
