id_inventory_attachment;tipe_item;no_item;po_id;id_inventory_unit;attachment_id;sn_attachment;baterai_id;sn_baterai;charger_id;sn_charger;kondisi_fisik;kelengkapan;catatan_fisik;lokasi_penyimpanan;attachment_status;tanggal_masuk;catatan_inventory;created_at;updated_at
;battery;B1075;;6559;;;48;000000C13609AD306017;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 271AH-HL-C136-80.50-271-000000C13609AD306017;LGE Indonesia R & D Cibitung / MM;IN_USE;13-Apr-23;;;
;battery;B1076;;;;;80;06PPB3507AF0AACCWCCF0587;;;Baik;Lengkap;Li-ion 25.6V 150Ah-LiFeP04-06PPB3507AF0AACCWCCF0587;POOL;AVAILABLE;13-Apr-23;;;
;battery;B1077;;6233;;;80;06PPB3507AF0AACCWCCF0581;;;Baik;Lengkap;Li-ion 25.6V 150Ah-LiFeP04-06PPB3507AF0AACCWCCF0581;POOL;IN_USE;13-Apr-23;;;
;battery;B1078;;;;;80;06PPB3507AF0AACCWCCF0588;;;Baik;Lengkap;Li-ion 25.6V 150Ah-LiFeP04-06PPB3507AF0AACCWCCF0588;POS 2;AVAILABLE;13-Apr-23;;;
;battery;B1079;;;;;34;150523-MLSGL4A0-0782-X 04YB-23A068-JPR-A;;;Baik;Lengkap;GS YUASA 24V 400AH-VGL400-150523-MLSGL4A0-0782-X 04YB-23A068-JPR-A;Bekaert;SPARE;17-May-23;;;
;battery;B1080;;;;;34;150523-MLSGL4A0-0782-X 04YB-23A068-JPR-B;;;Baik;Lengkap;GS YUASA 24V 400AH-VGL400-150523-MLSGL4A0-0782-X 04YB-23A068-JPR-B;POS 5;AVAILABLE;17-May-23;;;
;battery;B1081;;;;;33;260523-TCTGI8A0-0850-X 13YB-23E066-JPR-A;;;Baik;Lengkap;GS YUASA 48V 565AH-VGI565-260523-TCTGI8A0-0850-X 13YB-23E066-JPR-A;POOL;AVAILABLE;30-May-23;;;
;battery;B1082;;6134;;;33;260523-TCTGI8A0-0850-X 13YB-23E066-JPR-B;;;Baik;Lengkap;GS YUASA 48V 565AH-VGI565-260523-TCTGI8A0-0850-X 13YB-23E066-JPR-B;Asahimas Karawang;IN_USE;30-May-23;;;
;battery;B1083;;;;;34;290523-GATDM2A1-0849-X 04YB-23E019-A;;;Baik;Lengkap;GS YUASA 24V 250AH-2DCM250A-290523-GATDM2A1-0849-X 04YB-23E019-A;POS 2;AVAILABLE;01-Jun-23;;;
;battery;B1084;;;;;34;290523-GATDM2A1-0849-X 04YB-23E019-B;;;Baik;Lengkap;GS YUASA 24V 250AH-2DCM250A-290523-GATDM2A1-0849-X 04YB-23E019-B;POS 2;AVAILABLE;01-Jun-23;;;
;battery;B1085;;;;;34;290523-GATDM2A1-0849-X 04YB-23E019-C;;;Baik;Lengkap;GS YUASA 24V 250AH-2DCM250A-290523-GATDM2A1-0849-X 04YB-23E019-C;POS 2;AVAILABLE;01-Jun-23;;;
;battery;B1086;;5605;;;34;290523-GATDM2A1-0849-X 04YB-23E019-D;;;Baik;Lengkap;GS YUASA 24V 250AH-2DCM250A-290523-GATDM2A1-0849-X 04YB-23E019-D;Bekaert Indonesia;IN_USE;01-Jun-23;;;
;battery;B1087;;;;;34;290523-GATDM2A1-0849-X 04YB-23E019-F;;;Baik;Lengkap;GS YUASA 24V 250AH-2DCM250A-290523-GATDM2A1-0849-X 04YB-23E019-F;POS 2;AVAILABLE;01-Jun-23;;;
;battery;B1088;;;;;34;290523-GATDM2A1-0849-X 04YB-23E019-E;;;Baik;Lengkap;GS YUASA 24V 250AH-2DCM250A-290523-GATDM2A1-0849-X 04YB-23E019-E;Bekaert Indonesia;SPARE;01-Jun-23;;;
;battery;B1089;;6512;;;80;06PPB3507AF0AACCWCCF0600;;;Baik;Lengkap;Li-ion Power Battery 25.6V 150AH-25.6V/150AH-06PPB3507AF0AACCWCCF0600;Kaldu Sari Nabati Majalengka;IN_USE;13-Apr-23;;;
;battery;B1090;;;;;80;06PPB3507AF0AACCWCCF0584;;;Baik;Lengkap;Li-ion Power Battery 25.6V 150AH-25.6V/150AH-06PPB3507AF0AACCWCCF0584;POOL;AVAILABLE;13-Apr-23;;;
;battery;B1091;;;;;80;06PPB3507AF0AACCWCCF0590;;;Baik;Lengkap;Li-ion Power Battery 25.6V 150AH-25.6V/150AH-06PPB3507AF0AACCWCCF0590;POOL;AVAILABLE;13-Apr-23;;;
;battery;B1092;;6510;;;80;06PPB3507AF0AACCWCCF0598;;;Baik;Lengkap;Li-ion Power Battery 25.6V 150AH-25.6V/150AH-06PPB3507AF0AACCWCCF0598;Kaldu Sari Nabati Majalengka;IN_USE;13-Apr-23;;;
;battery;B1093;;;;;80;06PPB3507AF0AACCWCCF0599;;;Baik;Lengkap;Li-ion Power Battery 25.6V 150AH-25.6V/150AH-06PPB3507AF0AACCWCCF0599;Nabati Majalengka;SPARE;13-Apr-23;;;
;battery;B1094;;6593;;;33;080623-UCTGI8A0-0957-Y 13YB-23E087-JPR B;;;Baik;Lengkap;GS YUASA 48V 565AH-VGI565-080623-UCTGI8A0-0957-Y 13YB-23E087-JPR B;Indo Barat Rayon (IBR) Purwakarta;IN_USE;09-Jun-23;;;
;battery;B1095;;;;;33;080623-UCTGI8A0-0957-Y 13YB-23E087-JPR A;;;Baik;Lengkap;GS YUASA 48V 565AH-VGI565-080623-UCTGI8A0-0957-Y 13YB-23E087-JPR A;POS 2;AVAILABLE;09-Jun-23;;;
;battery;B1096;;;;;33;120623-LDTGI8A0-0959-Y 13YB-23E095-JPR-D;;;Baik;Lengkap;GS YUASA 48V 565AH-VGI565-120623-LDTGI8A0-0959-Y 13YB-23E095-JPR-D;Asahimas Cikampek;SPARE;12-Jun-23;;;
;battery;B1097;;;;;33;120623-LDTGI8A0-0959-Y 13YB-23F002-JPR-C;;;Baik;Lengkap;GS YUASA 48V 565AH-VGI565-120623-LDTGI8A0-0959-Y 13YB-23F002-JPR-C;LG Cibitung;SPARE;12-Jun-23;;;
;battery;B1098;;;;;33;120623-SCTGI8A0-0959-Y 13YB-23F002-JPR-E;;;Baik;Lengkap;GS YUASA 48V 565AH-VGI565-120623-SCTGI8A0-0959-Y 13YB-23F002-JPR-E;POOL;AVAILABLE;13-Jun-23;;;
;battery;B1099;;;;;33;120623-3DTGI8A0-0959-Y 13YB-23E065-JPR-B;;;Baik;Lengkap;GS YUASA 48V 565AH-VGI565-120623-3DTGI8A0-0959-Y 13YB-23E065-JPR-B;POOL;AVAILABLE;13-Jun-23;;;
;battery;B1100;;5372;;;33;120623-3DTGI8A0-0959-Y 13YB-23E065-JPR-A;;;Baik;Lengkap;GS YUASA 48V 565AH-VGI565-120623-3DTGI8A0-0959-Y 13YB-23E065-JPR-A;Amerta Indah Otsuka - Sentul - Spare;IN_USE;13-Jun-23;;;
;battery;B1101;;5336;;;33;120623-UCTGI8A0-0959-Y 13YB-23E085-JPR-F;;;Baik;Lengkap;GS YUASA 48V 565AH-VGI565-120623-UCTGI8A0-0959-Y 13YB-23E085-JPR-F;Pantos Cakung - CSKD;IN_USE;13-Jun-23;;;
;battery;B1102;;;;;33;200623-METGI8A0-1008-Y 13YB-23F065-JPR-F;;;Baik;Lengkap;GS YUASA 48V 565AH-VGI565-200623-METGI8A0-1008-Y 13YB-23F065-JPR-F;Ichikoh Indonesia Cibitung / MM;SPARE;22-Jun-23;;;
;battery;B1103;;6590;;;33;200623-UETGI8A0-1008-Y 13YB-23F062-JPR-C;;;Baik;Lengkap;GS YUASA 48V 565AH-VGI565-200623-UETGI8A0-1008-Y 13YB-23F062-JPR-C;Indo Barat Rayon (IBR) Purwakarta;IN_USE;22-Jun-23;;;
;battery;B1104;;;;;33;200623-LDTGI8A0-1008-Y 13YB-23E090-JPR-E;;;Baik;Lengkap;GS YUASA 48V 565AH-VGI565-200623-LDTGI8A0-1008-Y 13YB-23E090-JPR-E;Indo Barat Rayon (IBR) Purwakarta;SPARE;22-Jun-23;;;
;battery;B1105;;;;;33;200623-METGI8A0-1008-Y 13YB-23F065-JPR-A;;;Baik;Lengkap;GS YUASA 48V 565AH-VGI565-200623-METGI8A0-1008-Y 13YB-23F065-JPR-A;POOL;AVAILABLE;22-Jun-23;;;
;battery;B1106;;;;;33;200623-LETGI8A0-1008-Y 13YB-23F062-JPR-D;;;Baik;Lengkap;GS YUASA 48V 565AH-VGI565-200623-LETGI8A0-1008-Y 13YB-23F062-JPR-D;LG Cibitung;SPARE;22-Jun-23;;;
;battery;B1107;;;;;33;200623-UETGI8A0-1008-Y 13YB-23F062-JPR-B;;;Baik;Lengkap;GS YUASA 48V 565AH-VGI565-200623-UETGI8A0-1008-Y 13YB-23F062-JPR-B;POOL;AVAILABLE;22-Jun-23;;;
;battery;B1108;;;;;33;200623-3DTGI6A0-0981-Y 13YB-23F043-JPR-A;;;Baik;Lengkap;GS YUASA 48V 470AH-VGI470-200623-3DTGI6A0-0981-Y 13YB-23F043-JPR-A;POOL (CELL BATTERY DIPAKAI UNTUK 8FBN30 BEKAERT 1092B);AVAILABLE;22-Jun-23;;;
;battery;B1109;;;;;33;200623-SBTGI6A0-0981-Y 13YB-23E038-JPR-C;;;Baik;Lengkap;GS YUASA 48V 470AH-VGI470-200623-SBTGI6A0-0981-Y 13YB-23E038-JPR-C;SCRAB - 8 Januari 2026 (Mk Daniel);SOLD;22-Jun-23;;;
;battery;B1110;;;;;33;200623-3DTGI6A0-0981-Y 13YB-23F043-JPR-B;;;Baik;Lengkap;GS YUASA 48V 470AH-VGI470-200623-3DTGI6A0-0981-Y 13YB-23F043-JPR-B;POOL;AVAILABLE;22-Jun-23;;;
;battery;B1111;;;;;80;06PPB3404AF0AAC8YC8F0550;;;Baik;Lengkap;Li-ion 25.6V 150AH-LiFeP04-06PPB3404AF0AAC8YC8F0550;POOL;AVAILABLE;28-Jun-23;;;
;battery;B1112;;6506;;;80;06PPB3507AF0AACCWCCF0555;;;Baik;Lengkap;Li-ion 25.6V 150AH-LiFeP04-06PPB3507AF0AACCWCCF0555;Asianagro (Apical Group) Marunda;IN_USE;28-Jun-23;;;
;battery;B1113;;;;;80;G809750220904017;;;Baik;Lengkap;JUNGHEINRICH 48V 775AH-48V5PZS775-G809750220904017;POOL;AVAILABLE;28-Jun-23;;;
;battery;B1114;;;;;33;240623-SBTGI6A0-1046-Y 13YB-23F042-JPR-B;;;Baik;Lengkap;GS YUASA 48V 470AH-VGI470-240623-SBTGI6A0-1046-Y 13YB-23F042-JPR-B;Bekaert 4 sep 23;SPARE;28-Jun-23;;;
;battery;B1115;;;;;33;240623-SBTGI6A0-1046-Y 13YB-23E022-JPR-D;;;Baik;Lengkap;GS YUASA 48V 470AH-VGI470-240623-SBTGI6A0-1046-Y 13YB-23E022-JPR-D;Bekaert 4 sep 23;SPARE;28-Jun-23;;;
;battery;B1116;;6518;;;80;06PPB3507AF0AACCWCCF0558;;;Baik;Lengkap;Li-ion 25.6V 150AH-LiFeP04-06PPB3507AF0AACCWCCF0558;YCH-MDC Cikarang Deltamas;IN_USE;28-Jun-23;;;
;battery;B1117;;5565;;;34;240623-LETGI4A0-1007-Y 07YB-23F090-JPR-H;;;Baik;Lengkap;GS YUASA 24V 400AH-VGL400H-240623-LETGI4A0-1007-Y 07YB-23F090-JPR-H;Arisa Semarang;IN_USE;24-Jun-23;;;
;battery;B1118;;5570;;;34;240623-LETGI4A0-1007-Y 07YB-23F090-JPR-G;;;Baik;Lengkap;GS YUASA 24V 400AH-VGL400H-240623-LETGI4A0-1007-Y 07YB-23F090-JPR-G;POS 2;IN_USE;24-Jun-23;;;
;battery;B1119;;;;;34;240623-LETGI4A0-1007-Y 07YB-23F089-JPR-E;;;Baik;Lengkap;GS YUASA 24V 400AH-VGL400H-240623-LETGI4A0-1007-Y 07YB-23F089-JPR-E;Bekaert;SPARE;24-Jun-23;;;
;battery;B1120;;5573;;;34;240623-LETGI4A0-1007-Y 07YB-23F089-JPR-F;;;Baik;Lengkap;GS YUASA 24V 400AH-VGL400H-240623-LETGI4A0-1007-Y 07YB-23F089-JPR-F;POS 2;IN_USE;24-Jun-23;;;
;battery;B1121;;;;;34;240623-LETGI4A0-1007-Y 07YB-23F089-JPR-D;;;Baik;Lengkap;GS YUASA 24V 400AH-VGL400H-240623-LETGI4A0-1007-Y 07YB-23F089-JPR-D;POS 2;AVAILABLE;24-Jun-23;;;
;battery;B1122;;;;;34;240623-LETGL4A0-1007-Y 07YB-23F088-JPR-A;;;Baik;Lengkap;GS YUASA 24V 400AH-VGL400H-240623-LETGL4A0-1007-Y 07YB-23F088-JPR-A;Bekaert;SPARE;24-Jun-23;;;
;battery;B1123;;;;;34;240623-LETGL4A0-1007-Y 07YB-23F088-JPR-B;;;Baik;Lengkap;GS YUASA 24V 400AH-VGL400H-240623-LETGL4A0-1007-Y 07YB-23F088-JPR-B;POS 2;AVAILABLE;24-Jun-23;;;
;battery;B1124;;;;;34;240623-LETGL4A0-1007-Y 07YB-23F088-JPR-C;;;Baik;Lengkap;GS YUASA 24V 400AH-VGL400H-240623-LETGL4A0-1007-Y 07YB-23F088-JPR-C;Bekaert;SPARE;24-Jun-23;;;
;battery;B1125;;;;;33;240623-SBTGI6A0-1046-Y 13YB-23E022-JPR-C;;;Baik;Lengkap;GS YUASA 48V 470AH-VGI470-240623-SBTGI6A0-1046-Y 13YB-23E022-JPR-C;POOL;AVAILABLE;24-Jun-23;;;
;battery;B1126;;;;;33;240623-SBTGI6A0-1046-Y 13YB-23E022-JPR-A;;;Baik;Lengkap;GS YUASA 48V 470AH-VGI470-240623-SBTGI6A0-1046-Y 13YB-23E022-JPR-A;203B (DIBONGKAR KE BATTERY STILL 3 WHEEL) UNILEVER TBB;SPARE;24-Jun-23;;;
;battery;B1127;;;;;33;070723-DBTGI6A0-1110-Z 13YB-23F035-JPR-A;;;Baik;Lengkap;GS YUASA 48V 470AH-VGI470-070723-DBTGI6A0-1110-Z 13YB-23F035-JPR-A;SCRAB - 8 Januari 2026 (Mk Daniel);SOLD;12-Jul-23;;;
;battery;B1128;;7586;;;33;070723-DBTGI6A0-1110-Z 13YB-23F035-JPR-B;;;Baik;Lengkap;GS YUASA 48V 470AH-VGI470-070723-DBTGI6A0-1110-Z 13YB-23F035-JPR-B;Kaldu Sari Nabati Majalengka;IN_USE;12-Jul-23;;;
;battery;B1129;;8103;;;33;070723-DBTGI6A0-1110-Z 13YB-23F035-JPR-C;;;Baik;Lengkap;GS YUASA 48V 470AH-VGI470-070723-DBTGI6A0-1110-Z 13YB-23F035-JPR-C;Indofood Nutrisi Padalarang - Bandung;IN_USE;12-Jul-23;;;
;battery;B1130;;;;;48;000000C04209AD523001;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 606AH-HL-C042-80.50-606-000000C04209AD523001;POS 2;AVAILABLE;12-Jul-23;;;
;battery;B1131;;7159;;;80;06PPB3404AF0AAC8YC8F0539;;;Baik;Lengkap;Li-ion 25.6V 150AH-LiFeP04-06PPB3404AF0AAC8YC8F0539;YCH-MDC Cikarang Deltamas;IN_USE;13-Jul-23;;;
;battery;B1132;;6737;;;48;000000C13610AD522016;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 271AH-HL-C136-80.50-271-000000C13610AD522016;Kaldu Sari Nabati Indonesia - Rancaekek;IN_USE;;;;
;battery;B1133;;6755;;;48;0000C370M103AD524006;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 202AH-HL-C370M1-80.50-202-0000C370M103AD524006;Sugity Karawang;IN_USE;;;;
;battery;B1134;;6754;;;48;0000C370M103AD524005;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 202AH-HL-C370M1-80.50-202-0000C370M103AD524005;Sugity Karawang;IN_USE;;;;
;battery;B1135;;6753;;;48;0000C370M103AD524010;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 202AH-HL-C370M1-80.50-202-0000C370M103AD524010;Sugity Karawang;IN_USE;;;;
;battery;B1136;;6760;;;80;WLPS230PE3E29003;;;Baik;Lengkap;HELI 153.6V 230AH-A0EY2-41201-WLPS230PE3E29003;Indo Bharat Rayon (IBR) Purwakarta;IN_USE;;;;
;battery;B1137;;6758;;;80;WLPS230PE3E26002;;;Baik;Lengkap;HELI 153.6V 230AH-A0EY2-41201-WLPS230PE3E26002;Indo Bharat Rayon (IBR) Purwakarta;IN_USE;;;;
;battery;B1138;;6759;;;80;WLPS230PE3E26001;;;Baik;Lengkap;HELI 153.6V 230AH-A0EY2-41201-WLPS230PE3E26001;Indo Bharat Rayon (IBR) Purwakarta;IN_USE;;;;
;battery;B1139;;6756;;;80;WLPS230PE3E26005;;;Baik;Lengkap;HELI 153.6V 230AH-A0EY2-41201-WLPS230PE3E26005;Indo Bharat Rayon (IBR) Purwakarta;IN_USE;;;;
;battery;B1140;;6757;;;80;WLPS230PE3E26003;;;Baik;Lengkap;HELI 153.6V 230AH-A0EY2-41201-WLPS230PE3E26003;Indo Bharat Rayon (IBR) Purwakarta;IN_USE;;;;
;battery;B1141;;6761;;;80;WLPS230PE3E31001;;;Baik;Lengkap;HELI 153.6V 230AH-A0EY2-41201-WLPS230PE3E31001;Indo Bharat Rayon (IBR) Purwakarta;IN_USE;;;;
;battery;B1142;;;;;80;06PPB3004AF0AAC8YC8F0572;;;Baik;Lengkap;Li-ion 25.6V 150AH-LiFeP04-06PPB3004AF0AAC8YC8F0572;Kaldu Sari Nabati Majalengka;SPARE;Mei 2023;;;
;battery;B1143;;7085;;;80;06PPB3507AF0AACCRCCF0554;;;Baik;Lengkap;Li-ion 25.6V 150AH-LiFeP04-06PPB3507AF0AACCRCCF0554;YCH-MDC Cikarang Deltamas;IN_USE;Mei 2023;;;
;battery;B1144;;;;;80;88035409;;;Baik;Lengkap;JUNGHEINRICH 48V 620AH-4PzS620-88035409;SCRAB - 8 Januari 2026 (Mk Daniel);SOLD;;;;
;battery;B1145;;5582;;;34;270819/CPGGL40/0803/M 2203045YI/AHM;;;Baik;Lengkap;GS YUASA 24V 400AH-VGL400-270819/CPGGL40/0803/M 2203045YI/AHM;YCH Cikarang Deltamas (FFI Project);IN_USE;;;;
;battery;B1146;;6500;;;;;;;Baik;Lengkap;--;Kaldu Sari Nabati Majalengka;IN_USE;Mei 2023;;;
;battery;B1147;;;;;;;;;Baik;Lengkap;--;POS 2;AVAILABLE;Mei 2023;;;
;battery;B1148;;6502;;;;;;;Baik;Lengkap;--;Kamadjaja (Kaldu sari Nabati Indonesia - Majalengka);IN_USE;Mei 2023;;;
;battery;B1149;;;;;;;;;Baik;Lengkap;--;POS 2;AVAILABLE;Mei 2023;;;
;battery;B1150;;;;;;;;;Baik;Lengkap;--;POS 2;AVAILABLE;Mei 2023;;;
;battery;B1151;;6505;;;;;;;Baik;Lengkap;--;Kaldu Sari Nabati Majalengka;IN_USE;Mei 2023;;;
;battery;B1152;;6547;;;80;06PPB3507AF0AACCHCCF0146;;;Baik;Lengkap;Li-ion 25.6V 150Ah-LiFeP04-06PPB3507AF0AACCHCCF0146;Kaldu Sari Nabati Indonesia - Rancaekek;IN_USE;Mei 2023;;;
;battery;B1153;;7080;;;80;06PPB3507AF0AACCWCCF0592;;;Baik;Lengkap;LI-ION 25.6V 150AH-LiFeP04-06PPB3507AF0AACCWCCF0592;Kaldu Sari Nabati Majalengka - spare;IN_USE;Mei 2023;;;
;battery;B1154;;;;;61;6923214;;;Baik;Lengkap;HAWKER 24V 400A-4PzB400-6923214;Bekaert;SPARE;Mei 2023;;;
;battery;B1155;;6517;;;;;;;Baik;Lengkap;--;Kaldu Sari Nabati Majalengka;IN_USE;Mei 2023;;;
;battery;B1156;;6519;;;;;;;Baik;Lengkap;--;Kaldu Sari Nabati Majalengka;IN_USE;Mei 2023;;;
;battery;B1157;;;;;80;06PPB3507AF0AACCWCCF0591;;;Baik;Lengkap;LI-ION 25.6V 150AH-LiFeP04-06PPB3507AF0AACCWCCF0591;POS 2;AVAILABLE;Mei 2023;;;
;battery;B1158;;6521;;;;;;;Baik;Lengkap;--;Kaldu Sari Nabati Majalengka;IN_USE;Mei 2023;;;
;battery;B1159;;6522;;;;;;;Baik;Lengkap;--;Kaldu Sari Nabati Majalengka;IN_USE;Mei 2023;;;
;battery;B1160;;6523;;;80;06PPB3507AF0AACCWCCF0580;;;Baik;Lengkap;LI-ION 25.6V 150AH-LiFeP04-06PPB3507AF0AACCWCCF0580;Kaldu Sari Nabati Majalengka;IN_USE;Mei 2023;;;
;battery;B1161;;6524;;;;;;;Baik;Lengkap;--;Kaldu Sari Nabati Majalengka;IN_USE;Mei 2023;;;
;battery;B1162;;;;;80;06PPB3507AFOAACCWCCF0620;;;Baik;Lengkap;LI 25.6V - 150AH-LiFeP04-06PPB3507AFOAACCWCCF0620;Indofood Cikupa;SPARE;Mei 2023;;;
;battery;B1163;;6526;;;;;;;Baik;Lengkap;--;Kamadjaja (Kaldu sari Nabati Indonesia - Majalengka);IN_USE;Mei 2023;;;
;battery;B1164;;;;;;;;;Baik;Lengkap;--;POS 2;AVAILABLE;Mei 2023;;;
;battery;B1165;;6528;;;;;;;Baik;Lengkap;--;Kamadjaja (Kaldu sari Nabati Indonesia - Majalengka);IN_USE;Mei 2023;;;
;battery;B1166;;6529;;;;;;;Baik;Lengkap;--;Kamadjaja (Kaldu sari Nabati Indonesia - Majalengka);IN_USE;Mei 2023;;;
;battery;B1167;;;;;;;;;Baik;Lengkap;--;POS 2;AVAILABLE;Mei 2023;;;
;battery;B1168;;6531;;;;;;;Baik;Lengkap;--;Kamadjaja (Kaldu sari Nabati Indonesia - Majalengka);IN_USE;Mei 2023;;;
;battery;B1169;;6532;;;;;;;Baik;Lengkap;--;Kamadjaja (Kaldu sari Nabati Indonesia - Majalengka);IN_USE;Mei 2023;;;
;battery;B1170;;;;;80;06PPB3507AF0AACCWCCF0561;;;Baik;Lengkap;Li-ion 25.6V 150Ah-LiFeP04-06PPB3507AF0AACCWCCF0561;POOL;AVAILABLE;Mei 2023;;;
;battery;B1171;;;;;80;06PPB3507AFAF0AACCWCCF061;;;Baik;Lengkap;Li-ion 25.6V 150AH-LiFeP04-06PPB3507AFAF0AACCWCCF061;POS 2;AVAILABLE;Mei 2023;;;
;battery;B1172;;;;;;;;;Baik;Lengkap;--;Heinz ABC Karawang;SPARE;Mei 2023;;;
;battery;B1173;;;;;;;;;Baik;Lengkap;--;POS 2;AVAILABLE;Mei 2023;;;
;battery;B1174;;;;;;;;;Baik;Lengkap;--;POS 2;AVAILABLE;Mei 2023;;;
;battery;B1175;;;;;80;06PPB3507AFOAACCWCCF0593;;;Baik;Lengkap;LI 25.6V - 150AH-LiFeP04-06PPB3507AFOAACCWCCF0593;Nabati Majalengka;SPARE;Mei 2023;;;
;battery;B1176;;;;;80;06PPB3507AF0AACCRCCF0523;;;Baik;Lengkap;LI 25.6V - 150AH-LiFeP04-06PPB3507AF0AACCRCCF0523;POS 2;AVAILABLE;Mei 2023;;;
;battery;B1177;;6540;;;;;;;Baik;Lengkap;--;Kamadjaja (Kaldu sari Nabati Indonesia - Majalengka);IN_USE;Mei 2023;;;
;battery;B1178;;;;;80;06PPB3507AFOAACCHCCF0130;;;Baik;Lengkap;LI 25.6V - 150AH-LiFeP04-06PPB3507AFOAACCHCCF0130;Nabati Majalengka;SPARE;Mei 2023;;;
;battery;B1179;;7082;;;80;06PPB3252AOYAAC83C6Y1512;;;Baik;Lengkap;LI 25.6V - 150AH-LiFeP04-06PPB3252AOYAAC83C6Y1512;YCH-MDC Cikarang Deltamas;IN_USE;Mei 2023;;;
;battery;B1180;;;;;80;0699B3507AACCWCCF0580;;;Baik;Lengkap;Li-ion 25.6V 150AH-LiFeP04-0699B3507AACCWCCF0580;YCH Deltamas;SPARE;Mei 2023;;;
;battery;B1181;;6548;;;;;;;Baik;Lengkap;--;Kamadjaja (Kaldu sari Nabati Indonesia - Majalengka);IN_USE;Mei 2023;;;
;battery;B1182;;;;;80;06PPB3507AFAF0AAD3JD2F0566;;;Baik;Lengkap;LI-ION 25.6V 150AH-LiFeP04-06PPB3507AFAF0AAD3JD2F0566;POS 2;AVAILABLE;Mei 2023;;;
;battery;B1183;;6550;;;;;;;Baik;Lengkap;--;Kaldu Sari Nabati Majalengka;IN_USE;Mei 2023;;;
;battery;B1184;;;;;;;;;Baik;Lengkap;--;POS 2;AVAILABLE;Mei 2023;;;
;battery;B1185;;;;;80;G809750230506018;;;Baik;Lengkap;JUNGHEINRICH 48V 620AH-48V4PzS620-G809750230506018;Astro Technologies Kosambi Tangerang;SPARE;;;;
;battery;B1186;;;;;80;G809750220321019;;;Baik;Lengkap;JUNGHEINRICH 48V 750AH-48V6PzS750-G809750220321019;Heinz ABC Karawang;SPARE;;;;
;battery;B1187;;6751;;;45;000000C13507AD23002;;;Baik;Lengkap;ENEROC NEW ENERGY 48V 404AH-HL-C135-51.52-404-000000C13507AD23002;Surya Renggo Karawang;IN_USE;;;;
;battery;B1188;;;;;80;C80978429;;;Baik;Lengkap;JUNGHEINRICH 48V 620AH-48V4PzS620-C80978429;Kaldu Sari Nabati Indonesia - Rancaekek;SPARE;;;;
;battery;B1189;;;;;48;000000C13610AD601017;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 271AH-HL-C136-80.50-271-000000C13610AD601017;POS 2;AVAILABLE;10-Aug-23;;;
;battery;B1190;;6771;;;48;000000C13611AD629008;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 271AH-HL-C136-80.50-271-000000C13611AD629008;Indolakto Fatectory Citeurep;IN_USE;10-Aug-23;;;
;battery;B1191;;6773;;;48;000000C13611AD629012;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 271AH-HL-C136-80.50-271-000000C13611AD629012;Surya Renggo Surabaya;IN_USE;10-Aug-23;;;
;battery;B1192;;6774;;;48;000000C13611AD629014;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 271AH-HL-C136-80.50-271-000000C13611AD629014;Surya Renggo Tangerang;IN_USE;10-Aug-23;;;
;battery;B1193;;6775;;;48;000000C13611AD627001;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 271AH-HL-C136-80.50-271-000000C13611AD627001;Surya Renggo Tangerang;IN_USE;10-Aug-23;;;
;battery;B1194;;6776;;;48;000000C13611AD701010;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 271AH-HL-C136-80.50-271-000000C13611AD701010;Surya Renggo Karawang;IN_USE;10-Aug-23;;;
;battery;B1195;;6777;;;48;000000C13611AD629001;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 271AH-HL-C136-80.50-271-000000C13611AD629001;Surya Renggo Karawang;IN_USE;10-Aug-23;;;
;battery;B1196;;6785;;;48;000000C13611AD701009;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 271AH-HL-C136-80.50-271-000000C13611AD701009;Surya Renggo Tangerang;IN_USE;10-Aug-23;;;
;battery;B1197;;6788;;;48;000000C13611AD701001;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 271AH-HL-C136-80.50-271-000000C13611AD701001;Surya Renggo Tangerang;IN_USE;10-Aug-23;;;
;battery;B1198;;;;;48;000000C13610SD601018;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 271AH-HL-C136-80.50-271-000000C13610SD601018;Indo Kordsa Tbk Citeurep Bogor - Trial;SPARE;10-Aug-23;;;
;battery;B1199;;6782;;;48;000000C13611AD629003;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 271AH-HL-C136-80.50-271-000000C13611AD629003;YCH Cikarang Deltamas (FFI Project);IN_USE;10-Aug-23;;;
;battery;B1200;;6783;;;48;000000C13611AD701002;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 271AH-HL-C136-80.50-271-000000C13611AD701002;DHL Supply Chain (MUF 6) Cikarang;IN_USE;10-Aug-23;;;
